name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
Tyias_Browning_532,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,323,0,0,0,0,18356,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,1,0,0,0,0,0,0,33,0,4396,0,0,0,0,1,0,0,-59,4,63,40,TRUE,0,0,Ki,0,1,31,1020,15,220.8,137.4,36,1,163,39.4,3,0,1,0.1,47,Sung-yueng,Ki,324
Ryan_Schofield_533,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,324,0,0,0,0,18357,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,6424,0,0,0,4,1,0,0,-95,7,102,40,TRUE,0,0,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60,Dwight,Gayle,325
Dwight_McNeil_534,0,18,0,0,0,11,0,2,14,24.4,1,0,534,0,0,321,1,1,0,4.5,18358,12.6,2,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,1,2,0,0,0,0,5,0,33,0,61924,2,1,0,3,1,8,2,19449,21228,1779,44,FALSE,0,0,Pérez,6,2,99,2524,31,544.8,558,681,10,368,178.4,9,0,2,1.3,61,Ayoze,Pérez,326
Grady_Diangana_539,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,322,0,0,0,0,18359,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,2144,0,0,0,0,2,0,0,-93,14,107,45,FALSE,0,0,Mato Sanmartín,2,0,30,586,15,35.9,121.4,290,3,89,44.6,1,0,1,2.2,47,Jose Luis,Mato Sanmartín,327
Emiliano_Mart�nez_542,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,323,0,0,0,0,18360,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,14752,0,0,0,0,1,0,0,-197,10,207,40,FALSE,0,0,McCarthy,0,0,73,2250,44,0,585.2,0,6,414,58.6,4,0,1,2.2,43,Alex,McCarthy,328
Divock_Origi_543,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,327,0,0,0,0,18361,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,16,0,0,0,0,0,0,33,0,8612,0,0,0,3,1,0,0,-374,527,901,50,FALSE,0,0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,42,Fraser,Forster,329
Emile_Smith-Rowe_545,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,323,0,0,0,0,18362,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,245,0,0,0,0,1,0,0,2,3,1,45,FALSE,0,0,Bertrand,1,0,48,1620,30,314.2,265.2,102,1,251,67.9,6,0,7,1.9,48,Ryan,Bertrand,330
Zech_Medley_546,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,323,0,0,0,0,18363,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,5035,0,0,0,0,1,0,0,8,103,95,40,FALSE,0,0,Yoshida,0,0,36,1248,24,46,284.4,114,4,230,44.5,3,0,0,0.6,41,Maya,Yoshida,331
Joe_Powell_547,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,322,0,0,0,0,18364,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,596,0,0,0,0,2,0,0,-22,4,26,45,FALSE,0,0,Soares,1,2,52,1493,31,226.5,309,103,7,273,63.9,4,0,4,2.2,42,Cédric,Soares,332
Conor_Coventry_548,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,322,0,0,0,0,18365,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,779,0,0,0,0,2,0,0,47,81,34,45,FALSE,0,0,Stephens,1,0,40,1286,25,62.8,317.8,139,4,228,52,3,0,4,0.3,42,Jack,Stephens,333
Michael_Obafemi_550,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,327,0,0,0,0,18366,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,783,0,0,0,3,1,0,0,-1,29,30,50,TRUE,0,0,McQueen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,40,Sam,McQueen,334
Edward_Nketiah_552,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,323,0,0,0,0,18367,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,2154,0,0,0,0,1,0,0,35,122,87,50,FALSE,0,0,Bednarek,0,1,41,1610,25,84.4,482.2,16,3,277,58.5,3,0,6,6.7,40,Jan,Bednarek,335
Frederick_Woodman_553,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,326,0,0,0,0,18368,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,9984,0,0,0,1,0,0,0,-51,75,126,40,TRUE,0,0,Hoedt,0,0,29,1170,24,20,283.6,41,3,206,34.7,4,0,2,0.2,42,Wesley,Hoedt,336
Yan_Valery_556,0,20,0,0,0,10,0,6,11,11.8,0,0,556,0,0,327,0,3,0,2.9,18369,15.2,1,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,90,0,0,12,0,0,0,0,3,0,33,0,132431,1,0,0,3,1,2,1,16998,20860,3862,41,TRUE,0,0,Davis,0,1,9,97,4,41.6,38.8,2,2,39,8.2,0,0,0,0,46,Steven,Davis,337
Rafael_Camacho_557,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,327,0,0,0,0,18370,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,16,0,0,0,0,0,0,33,0,142,0,0,0,3,1,0,0,4,7,3,50,FALSE,0,0,Ward-Prowse,6,0,77,1467,30,558.9,478.6,295,13,307,133.1,3,0,3,3.5,51,James,Ward-Prowse,338
Josh_Knight_558,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,324,0,0,0,0,18371,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,10,0,0,0,0,0,0,33,0,911,0,0,0,4,1,0,0,-7,5,12,40,FALSE,0,0,Romeu Vidal,1,0,49,1796,31,118.4,402.2,94,3,238,61.6,5,0,7,2.3,42,Oriol,Romeu Vidal,339
Alexandre Nascimento_Costa Silva_560,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,322,0,0,0,0,18372,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,9736,0,0,0,0,2,0,0,-53,398,451,45,FALSE,0,0,Højbjerg,4,2,74,2220,47,387.6,509.6,389,7,382,129.2,4,2,7,2.5,44,Pierre-Emile,Højbjerg,340
Tyreke_Johnson_562,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,327,0,0,0,0,18373,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,232,0,0,0,3,1,0,0,1,16,15,45,TRUE,0,0,Boufal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Sofiane,Boufal,341
Bukayo_Saka_563,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,323,0,0,0,0,18374,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,892,0,0,0,0,1,0,0,14,53,39,45,FALSE,0,0,Sims,0,0,3,74,2,4.2,7.6,29,0,9,4.1,0,0,0,0,44,Joshua,Sims,342
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,321,0,0,0,0,18375,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,207,0,0,0,3,1,0,0,3,10,7,40,FALSE,0,0,Redmond,3,4,102,2777,47,632.8,465.4,632,6,320,172.6,9,0,3,2,53,Nathan,Redmond,343
Kayne_Ramsay_565,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,327,0,0,0,0,18376,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,2852,0,0,0,3,1,0,0,17,91,74,40,TRUE,0,0,Lemina,0,2,40,1477,32,169.8,257.4,172,1,223,60,4,0,5,0.2,47,Mario,Lemina,344
Joseph_Willock_566,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,323,0,0,0,0,18377,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,370,0,0,0,0,1,0,0,13,25,12,45,FALSE,0,0,Armstrong,3,3,65,1235,23,346.9,267.4,343,3,227,95.6,4,0,2,0.2,51,Stuart,Armstrong,345
Samir_Nasri_569,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,322,0,0,0,0,18378,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,16372,0,0,0,0,2,0,0,-2347,37,2384,51,FALSE,0,0,Elyounoussi,0,0,26,695,7,221.2,80.6,208,0,82,50.9,4,0,0,0.1,60,Mohamed,Elyounoussi,346
Callum_Slattery_570,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,327,0,0,0,0,18379,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,150,0,0,0,3,1,0,0,-3,12,15,45,TRUE,0,0,Long,2,2,44,918,17,131.1,142.2,290,3,119,56.4,1,0,2,1.9,46,Shane,Long,347
Harvey_Barnes_571,0,14,1,0,0,8,0,0,7,22.6,1,0,571,0,0,324,1,1,0,3.9,18380,6.6,2,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,60,0,0,10,0,0,0,0,2,0,33,0,29610,3,0,0,4,1,10,2,828,2288,1460,55,FALSE,0,0,Austin,2,2,44,954,17,114.7,156.2,402,1,118,67,5,0,1,0.5,55,Charlie,Austin,348
Sam_Gallagher_574,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,327,0,0,0,0,18381,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,9410,0,0,0,3,1,0,0,880,1468,588,45,TRUE,0,0,Gabbiadini,1,0,23,468,12,72.7,74.4,167,3,56,30.8,0,0,0,0.1,56,Manolo,Gabbiadini,349
Joe_Tupper_576,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,326,0,0,0,0,18382,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,978,0,0,0,1,0,0,0,0,48,48,40,FALSE,0,0,Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Guido,Carrillo,350
Callum_Roberts_577,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,326,0,0,0,0,18383,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,57,0,0,0,1,0,0,0,4,4,0,45,TRUE,0,0,Lloris,0,0,123,2520,29,0,704.6,0,10,581,70.6,10,0,0,5.3,54,Hugo,Lloris,351
Gonzalo_Higua�n_579,0,32,1,0,0,11,1,0,25,18.8,0,0,579,0,0,322,0,0,0,6.3,18384,9.4,1,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,75,1,0,19,0,0,0,0,3,0,33,0,259021,1,0,0,0,2,35,2,-33985,9675,43660,95,TRUE,0,0,Vorm,0,0,5,180,4,0,66.8,0,1,36,6.6,0,0,0,0.1,47,Michel,Vorm,352
Chris_Mepham_580,0,51,0,0,0,13,0,13,45,0.7,0,0,580,1,0,321,1,3,0,1.9,18385,18.4,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,0,4,0,0,0,0,4,0,33,0,4464,0,0,0,3,1,0,1,589,813,224,45,TRUE,0,0,Alderweireld,0,0,94,2529,27,91.6,586.6,210,5,570,88.7,11,0,2,3.5,60,Toby,Alderweireld,353
Carl_Jenkinson_581,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,323,0,0,0,0,18386,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,490,0,0,0,0,1,0,0,-5,17,22,45,FALSE,0,0,Rose,0,4,74,1510,14,350.7,291.2,191,5,297,83.3,7,0,5,1,58,Danny,Rose,354
Josh_Benson_583,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,321,0,0,0,0,18387,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,176,0,0,0,3,1,0,0,49,64,15,45,FALSE,0,0,Vertonghen,1,0,54,1647,22,90.4,378.2,134,6,330,60.2,4,1,1,4,59,Jan,Vertonghen,355
Lucas_Perri_584,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,326,0,0,0,0,18388,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,801,0,0,0,1,0,0,0,46,81,35,40,FALSE,0,0,Davies,0,0,52,1461,21,224.9,311.8,102,4,283,64.1,5,0,2,1.6,56,Ben,Davies,356
Karlan_Grant_585,1,17,0,1,0,14,0,0,12,13.7,2,0,585,0,0,324,1,4,0,6,18389,10.8,1,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,0,11,0,0,0,0,1,0,33,0,6920,2,1,0,4,1,35,5,2628,3226,598,50,TRUE,0,0,Trippier,1,5,107,2095,22,764.1,560.2,121,13,534,144.6,9,0,2,14.9,60,Kieran,Trippier,357
Denis_Su�rez_586,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,323,0,0,0,0,18390,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,5432,0,0,0,0,1,0,0,-323,134,457,58,FALSE,0,0,Walker-Peters,0,3,20,194,2,42.9,81,9,3,69,13.2,1,0,1,0.6,42,Kyle,Walker-Peters,358
Miguel_Almir�n_587,0,40,0,0,0,12,0,1,33,15.6,1,0,587,0,0,326,0,1,0,6.4,18391,8.8,1,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,0,7,0,0,0,0,9,0,33,0,69726,3,0,0,1,0,40,2,3350,6044,2694,60,TRUE,0,0,Sánchez,1,2,66,1581,19,36,371.8,130,4,343,54,5,0,2,1.6,58,Davinson,Sánchez,359
Antonio_Barreca_588,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,326,0,0,0,0,18392,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,512,0,0,0,1,0,0,0,17,62,45,41,TRUE,0,0,Aurier,0,2,24,562,9,108.4,151.6,45,0,116,30.5,2,0,1,0.5,57,Serge,Aurier,360
Peter_Crouch_590,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,321,0,0,0,0,18393,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,75868,0,0,0,3,1,0,0,-7581,1994,9575,45,FALSE,0,0,Dier,2,0,43,1219,14,117.3,259.2,79,1,206,45.7,5,0,3,1,47,Eric,Dier,361
Youri_Tielemans_591,0,44,0,0,2,34,0,2,37,7.8,0,0,591,0,0,324,2,1,1,6.8,18394,45,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,0,10,0,0,0,0,7,0,33,0,166716,0,3,1,4,1,15,9,95319,97668,2349,61,FALSE,0,0,Dembélé,0,0,14,512,6,17.5,51,1,0,74,7.1,1,0,1,0.7,49,Mousa,Dembélé,362
Michy_Batshuayi_592,0,14,0,0,0,3,1,0,8,0.9,0,0,592,0,0,326,0,0,0,0.5,18395,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,64,1,0,15,0,0,0,0,4,0,33,0,131690,3,0,0,1,0,4,2,-7490,4346,11836,65,FALSE,0,0,Lamela,4,2,58,889,10,302.5,254.6,435,4,201,98.8,4,0,2,0.4,59,Erik,Lamela,363
Alfie_Jones_595,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,327,0,0,0,0,18396,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,1083,0,0,0,3,1,0,0,15,75,60,40,TRUE,0,0,Eriksen,6,11,135,2230,32,919.9,714.8,583,15,560,222.1,6,0,2,6.1,92,Christian,Eriksen,364
Curtis_Jones_597,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,327,0,0,0,0,18397,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,16,0,0,0,0,0,0,33,0,300,0,0,0,3,1,0,0,-5,21,26,45,FALSE,0,0,Alli,5,3,82,1445,18,326.7,404.8,568,8,297,130,7,0,3,2.4,88,Bamidele,Alli,365
Joel_Coleman_598,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,324,0,0,0,0,18398,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,997,0,0,0,4,1,0,0,13,61,48,40,TRUE,0,0,Wanyama,0,0,9,216,1,8.6,24.2,21,0,37,5.4,1,0,0,0,49,Victor,Wanyama,366
Sam_Surridge_599,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,321,0,0,0,0,18399,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,4,0,0,0,0,0,0,33,0,7397,0,0,0,3,1,0,0,-26,524,550,45,TRUE,0,0,Son,12,7,150,1718,20,413.4,639,818,17,467,186.9,9,0,2,14.6,85,Heung-Min,Son,367
Kyle_Taylor_600,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,321,0,0,0,0,18400,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,4,0,0,0,0,0,0,33,0,207,0,0,0,3,1,0,0,5,20,15,45,TRUE,0,0,Winks,1,0,53,1589,17,168.6,268.2,71,3,275,50.7,6,0,4,0.2,55,Harry,Winks,368
Demeaco_Duhaney_601,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,324,0,0,0,0,18401,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,158,0,0,0,4,1,0,0,2,30,28,40,TRUE,0,0,Sissoko,0,2,66,2085,26,337.8,292.2,182,3,349,81.2,9,0,1,0.3,49,Moussa,Sissoko,369
Ben_Johnson_605,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,322,0,0,0,0,18402,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,1130,0,0,0,0,2,0,0,12,115,103,40,FALSE,0,0,Rodrigues Moura da Silva,7,2,98,1611,14,316.6,399,479,5,248,119.1,11,0,3,5.2,67,Lucas,Rodrigues Moura da Silva,370
Matthew_Daly_606,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,324,0,0,0,0,18403,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,73,0,0,0,4,1,0,0,10,20,10,45,TRUE,0,0,Llorente,1,3,30,393,5,121,105.8,203,3,73,42.6,0,0,2,0.6,51,Fernando,Llorente,371
Aaron_Rowe_607,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,324,0,0,0,0,18404,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,36,0,0,0,4,1,0,0,3,9,6,45,TRUE,0,0,Kane,17,6,160,2423,31,430,824.6,1359,24,561,261.3,9,0,5,16.6,125,Harry,Kane,372
Sam_Woods_609,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,326,0,0,0,0,18405,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,40,FALSE,0,0,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,Heurelho,Gomes,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Pontus,Dahlberg,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaboul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,Younes,Kaboul,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathcart,3,0,86,2609,42,23,629.8,241,5,472,89.6,6,0,2,2,45,Craig,Cathcart,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prödl,0,0,1,13,0,0,0,0,0,2,0,0,0,0,0.1,42,Sebastian,Prödl,377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holebas,3,7,96,2165,32,517,612,152,10,423,128.3,5,0,11,9.7,48,José,Holebas,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Britos,0,0,3,184,5,0.3,28.4,0,0,22,2.9,0,0,0,0,43,Miguel,Britos,379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kabasele,0,0,31,1311,23,12.8,291.2,169,1,171,47.3,3,1,1,0.3,44,Christian,Kabasele,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janmaat,0,1,41,1340,20,181.5,295,88,4,235,56.6,3,0,3,0.3,49,Daryl,Janmaat,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariappa,0,0,52,1642,25,26.9,352.8,75,2,289,45.5,5,0,3,0.7,42,Adrian,Mariappa,382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Femenía Far,1,1,60,1580,29,196.8,345.2,69,6,338,61,4,0,1,0.8,42,Francisco,Femenía Far,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeegelaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Marvin,Zeegelaar,384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navarro,0,0,1,83,2,5.3,15,2,0,8,2.2,0,0,0,0,42,Marc,Navarro,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masina,0,1,21,714,15,61.7,161.2,26,1,133,25,2,0,4,0.1,43,Adam,Masina,386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chalobah,0,0,7,192,4,14.9,25.2,31,0,26,7.2,0,0,2,0.1,44,Nathaniel,Chalobah,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleverley,1,0,24,447,6,31.5,94.8,40,2,83,16.7,3,0,2,0,50,Tom,Cleverley,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capoue,1,3,74,2494,39,193.4,562.8,133,8,429,89,8,1,9,0.5,48,Etienne,Capoue,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doucouré,5,6,111,2521,44,425.3,655.4,573,13,480,165.4,5,0,4,1.7,59,Abdoulaye,Doucouré,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pereyra,6,4,114,2457,43,420,404,649,13,385,147.6,6,0,3,8.6,60,Roberto,Pereyra,391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hughes,2,4,75,1934,31,326.1,367.4,297,5,263,99,6,0,4,0.6,49,Will,Hughes,392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de Andrade,12,2,139,2391,34,292.9,644.4,1044,12,357,197,10,1,4,17.4,65,Richarlison,de Andrade,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deulofeu,7,5,106,1662,21,367.6,417,566,7,280,134.7,8,0,2,5.4,57,Gerard,Deulofeu,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gray,5,2,60,973,17,155.6,250.4,444,5,191,84.2,3,0,2,0.5,59,Andre,Gray,395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deeney,9,5,114,2360,36,503.2,597.8,909,13,412,200.7,5,0,4,5.2,59,Troy,Deeney,396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okaka,0,0,1,22,1,24.7,3.2,26,0,-1,5.2,0,0,1,0.1,50,Stefano,Okaka,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinclair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,44,Jerome,Sinclair,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,Adrián,San Miguel del Castillo,399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabianski,0,0,121,2970,50,10,1007.6,0,13,637,101.6,5,0,0,16.3,48,Lukasz,Fabianski,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Winston,Reid,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cresswell,0,1,34,1588,26,290.9,318.2,113,0,257,72.3,1,0,1,0.6,50,Aaron,Cresswell,402
